"Subject" "activityName" "measurement" "value"
"9700" 9 "LAYING" "fBodyGyro-mean()-Y" -0.9345796594
"9701" 18 "LAYING" "fBodyGyro-mean()-Y" -0.985611171384615
"9702" 5 "LAYING" "fBodyGyro-mean()-Y" -0.978249645769231
"9703" 25 "LAYING" "fBodyGyro-mean()-Y" -0.946259639315069
"9704" 3 "LAYING" "fBodyGyro-mean()-Y" -0.978099682258065
"9705" 12 "LAYING" "fBodyGyro-mean()-Y" -0.95256172
"9706" 10 "LAYING" "fBodyGyro-mean()-Y" -0.954670034482759
"9707" 19 "LAYING" "fBodyGyro-mean()-Y" -0.972061003493976
"9708" 28 "LAYING" "fBodyGyro-mean()-Y" -0.9658244555
"9709" 26 "LAYING" "fBodyGyro-mean()-Y" -0.983127999342105
"9710" 15 "LAYING" "fBodyGyro-mean()-Y" -0.964310893611111
"9711" 13 "LAYING" "fBodyGyro-mean()-Y" -0.968689729193548
"9712" 22 "LAYING" "fBodyGyro-mean()-Y" -0.964698258611111
"9713" 20 "LAYING" "fBodyGyro-mean()-Y" -0.973120029558823
"9714" 29 "LAYING" "fBodyGyro-mean()-Y" -0.993696336521739
"9715" 27 "LAYING" "fBodyGyro-mean()-Y" -0.986795837297297
"9716" 16 "LAYING" "fBodyGyro-mean()-Y" -0.976092920571429
"9717" 14 "LAYING" "fBodyGyro-mean()-Y" -0.938087898235294
"9718" 23 "LAYING" "fBodyGyro-mean()-Y" -0.96846913625
"9719" 21 "LAYING" "fBodyGyro-mean()-Y" -0.964968005222222
"9720" 30 "LAYING" "fBodyGyro-mean()-Y" -0.968170332428571
"9721" 1 "WALKING" "fBodyGyro-mean()-Z" -0.255940940315789
"9722" 10 "WALKING" "fBodyGyro-mean()-Z" -0.108530029881132
"9723" 8 "WALKING" "fBodyGyro-mean()-Z" -0.132902199479167
"9724" 17 "WALKING" "fBodyGyro-mean()-Z" -0.398809217540984
"9725" 15 "WALKING" "fBodyGyro-mean()-Z" -0.461464065555556
"9726" 4 "WALKING" "fBodyGyro-mean()-Z" -0.601381129166667
"9727" 2 "WALKING" "fBodyGyro-mean()-Z" -0.396659907457627
"9728" 11 "WALKING" "fBodyGyro-mean()-Z" -0.398293336610169
"9729" 9 "WALKING" "fBodyGyro-mean()-Z" -0.240222512134615
"9730" 18 "WALKING" "fBodyGyro-mean()-Z" -0.538152344821429
"9731" 16 "WALKING" "fBodyGyro-mean()-Z" -0.432885310980392
"9732" 5 "WALKING" "fBodyGyro-mean()-Z" -0.213127031035714
"9733" 3 "WALKING" "fBodyGyro-mean()-Z" -0.418126217413793
"9734" 12 "WALKING" "fBodyGyro-mean()-Z" -0.31728248436
"9735" 21 "WALKING" "fBodyGyro-mean()-Z" -0.283262474865385
"9736" 19 "WALKING" "fBodyGyro-mean()-Z" -0.01050470716
"9737" 28 "WALKING" "fBodyGyro-mean()-Z" -0.255029045018519
"9738" 6 "WALKING" "fBodyGyro-mean()-Z" -0.203575458733333
"9739" 26 "WALKING" "fBodyGyro-mean()-Z" -0.318516813050847
"9740" 13 "WALKING" "fBodyGyro-mean()-Z" -0.276607954736842
"9741" 22 "WALKING" "fBodyGyro-mean()-Z" -0.083501182326087
"9742" 20 "WALKING" "fBodyGyro-mean()-Z" -0.108892495684314
"9743" 29 "WALKING" "fBodyGyro-mean()-Z" -0.397277495471698
"9744" 7 "WALKING" "fBodyGyro-mean()-Z" -0.366733617894737
"9745" 27 "WALKING" "fBodyGyro-mean()-Z" -0.318182379824561
"9746" 14 "WALKING" "fBodyGyro-mean()-Z" -0.212925759152542
"9747" 23 "WALKING" "fBodyGyro-mean()-Z" -0.194970369294915
"9748" 30 "WALKING" "fBodyGyro-mean()-Z" -0.247350343692308
"9749" 25 "WALKING" "fBodyGyro-mean()-Z" -0.561322950945946
"9750" 24 "WALKING" "fBodyGyro-mean()-Z" -0.39144792137931
"9751" 1 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.453597213018868
"9752" 8 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" 0.16597418695122
"9753" 15 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.485701745833333
"9754" 2 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.248601122
"9755" 17 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.324273713333333
"9756" 9 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.327698671183673
"9757" 18 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.504364096896552
"9758" 16 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.492427493529412
"9759" 11 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.674671878518519
"9760" 3 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.431503361525424
"9761" 12 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.406080936346154
"9762" 10 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.262763367170213
"9763" 19 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.06612935167
"9764" 28 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.318210999529412
"9765" 6 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.0464142110215686
"9766" 4 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.350765737115385
"9767" 13 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.255338945927273
"9768" 22 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.199313066142857
"9769" 20 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" 0.115076640798039
"9770" 29 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.34170013244898
"9771" 7 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.408150266666667
"9772" 5 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.139801393244681
"9773" 14 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" 0.196703218737037
"9774" 23 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.163001294113725
"9775" 21 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.155762354829787
"9776" 30 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.318937001538462
"9777" 27 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.400528455490196
"9778" 25 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.575169715692308
"9779" 26 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.342703926363636
"9780" 24 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.372182912033898
"9781" 10 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" 0.0391366814342105
"9782" 8 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" 0.0277498065176316
"9783" 11 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.273459111956522
"9784" 9 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.250686586719048
"9785" 4 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.318306481022222
"9786" 13 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.212906662531915
"9787" 5 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.034175027916383
"9788" 14 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" 0.492414379822222
"9789" 12 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.212767364326087
"9790" 1 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.0318694271979592
"9791" 30 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.263720763854839
"9792" 28 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.184392337071739
"9793" 6 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" 0.15284524938125
"9794" 15 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.18319480152381
"9795" 24 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.396286646363636
"9796" 2 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.0874944736085106
"9797" 22 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.194915698805556
"9798" 29 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.199225894479167
"9799" 7 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.299600267680851
"9800" 16 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.375000625531915
"9801" 25 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.410311447586207
"9802" 3 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.302866461179592
"9803" 23 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.141266888477778
"9804" 21 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.238221682666667
"9805" 19 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" 0.210673073192308
"9806" 17 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.403380386086957
"9807" 26 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.22138882542
"9808" 18 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.447030699454545
"9809" 27 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.144904904113636
"9810" 20 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" 0.257037841093333
"9811" 11 "SITTING" "fBodyGyro-mean()-Z" -0.954453821132075
"9812" 4 "SITTING" "fBodyGyro-mean()-Z" -0.9337768922
"9813" 13 "SITTING" "fBodyGyro-mean()-Z" -0.968384415510204
"9814" 5 "SITTING" "fBodyGyro-mean()-Z" -0.938003425909091
"9815" 14 "SITTING" "fBodyGyro-mean()-Z" -0.957020858888889
"9816" 12 "SITTING" "fBodyGyro-mean()-Z" -0.955718183921569
"9817" 10 "SITTING" "fBodyGyro-mean()-Z" -0.96539546962963
"9818" 8 "SITTING" "fBodyGyro-mean()-Z" -0.961798676956522
"9819" 28 "SITTING" "fBodyGyro-mean()-Z" -0.954180279027778
"9820" 6 "SITTING" "fBodyGyro-mean()-Z" -0.934764895454545
"9821" 15 "SITTING" "fBodyGyro-mean()-Z" -0.966731518305085
"9822" 24 "SITTING" "fBodyGyro-mean()-Z" -0.974686891029412
"9823" 2 "SITTING" "fBodyGyro-mean()-Z" -0.959814822391304
"9824" 9 "SITTING" "fBodyGyro-mean()-Z" -0.940312313
"9825" 29 "SITTING" "fBodyGyro-mean()-Z" -0.9739335945
"9826" 7 "SITTING" "fBodyGyro-mean()-Z" -0.9474199325
"9827" 16 "SITTING" "fBodyGyro-mean()-Z" -0.960058264057971
"9828" 25 "SITTING" "fBodyGyro-mean()-Z" -0.975805890153846
"9829" 3 "SITTING" "fBodyGyro-mean()-Z" -0.934967958846154
"9830" 1 "SITTING" "fBodyGyro-mean()-Z" -0.951315544468085
"9831" 30 "SITTING" "fBodyGyro-mean()-Z" -0.961177109516129
"9832" 19 "SITTING" "fBodyGyro-mean()-Z" -0.968235777945205
"9833" 17 "SITTING" "fBodyGyro-mean()-Z" -0.98161709828125
"9834" 26 "SITTING" "fBodyGyro-mean()-Z" -0.970423693717949
"9835" 18 "SITTING" "fBodyGyro-mean()-Z" -0.983027386491228
"9836" 27 "SITTING" "fBodyGyro-mean()-Z" -0.976848134285714
"9837" 22 "SITTING" "fBodyGyro-mean()-Z" -0.948367052258065
"9838" 20 "SITTING" "fBodyGyro-mean()-Z" -0.950963363939394
"9839" 23 "SITTING" "fBodyGyro-mean()-Z" -0.965428833529412
"9840" 21 "SITTING" "fBodyGyro-mean()-Z" -0.976839728941176
"9841" 7 "STANDING" "fBodyGyro-mean()-Z" -0.957165056226415
"9842" 5 "STANDING" "fBodyGyro-mean()-Z" -0.907190836607143
"9843" 6 "STANDING" "fBodyGyro-mean()-Z" -0.943239602105263
"9844" 4 "STANDING" "fBodyGyro-mean()-Z" -0.915280955357143
"9845" 1 "STANDING" "fBodyGyro-mean()-Z" -0.980773122830189
"9846" 10 "STANDING" "fBodyGyro-mean()-Z" -0.950915730909091
"9847" 8 "STANDING" "fBodyGyro-mean()-Z" -0.975512276666667
"9848" 17 "STANDING" "fBodyGyro-mean()-Z" -0.985954978205128
"9849" 26 "STANDING" "fBodyGyro-mean()-Z" -0.974459323783784
"9850" 24 "STANDING" "fBodyGyro-mean()-Z" -0.970133388405797
"9851" 2 "STANDING" "fBodyGyro-mean()-Z" -0.960627696111111
"9852" 11 "STANDING" "fBodyGyro-mean()-Z" -0.980762968085106
"9853" 9 "STANDING" "fBodyGyro-mean()-Z" -0.941510336
"9854" 18 "STANDING" "fBodyGyro-mean()-Z" -0.974294413013699
"9855" 27 "STANDING" "fBodyGyro-mean()-Z" -0.980862493125
"9856" 25 "STANDING" "fBodyGyro-mean()-Z" -0.970456862567568
"9857" 3 "STANDING" "fBodyGyro-mean()-Z" -0.916172537704918
"9858" 12 "STANDING" "fBodyGyro-mean()-Z" -0.95260195295082
"9859" 21 "STANDING" "fBodyGyro-mean()-Z" -0.959432562359551
"9860" 19 "STANDING" "fBodyGyro-mean()-Z" -0.965100636164384
"9861" 28 "STANDING" "fBodyGyro-mean()-Z" -0.926655192405063
"9862" 20 "STANDING" "fBodyGyro-mean()-Z" -0.911409911643836
"9863" 15 "STANDING" "fBodyGyro-mean()-Z" -0.96826485509434
"9864" 13 "STANDING" "fBodyGyro-mean()-Z" -0.974394378070175
"9865" 22 "STANDING" "fBodyGyro-mean()-Z" -0.962327765238095
"9866" 14 "STANDING" "fBodyGyro-mean()-Z" -0.950999877833333
"9867" 29 "STANDING" "fBodyGyro-mean()-Z" -0.983654714461538
"9868" 16 "STANDING" "fBodyGyro-mean()-Z" -0.98363927
"9869" 23 "STANDING" "fBodyGyro-mean()-Z" -0.967939565
"9870" 30 "STANDING" "fBodyGyro-mean()-Z" -0.937798124576271
"9871" 7 "LAYING" "fBodyGyro-mean()-Z" -0.956905310961538
"9872" 6 "LAYING" "fBodyGyro-mean()-Z" -0.932636612807018
"9873" 1 "LAYING" "fBodyGyro-mean()-Z" -0.909302721
"9874" 8 "LAYING" "fBodyGyro-mean()-Z" -0.967461239074074
"9875" 17 "LAYING" "fBodyGyro-mean()-Z" -0.976164852112676
"9876" 4 "LAYING" "fBodyGyro-mean()-Z" -0.961479262592593
"9877" 24 "LAYING" "fBodyGyro-mean()-Z" -0.981093036111111
"9878" 2 "LAYING" "fBodyGyro-mean()-Z" -0.9626718875
"9879" 11 "LAYING" "fBodyGyro-mean()-Z" -0.961434420701754
"9880" 9 "LAYING" "fBodyGyro-mean()-Z" -0.9598150092
"9881" 18 "LAYING" "fBodyGyro-mean()-Z" -0.984999291538462
"9882" 5 "LAYING" "fBodyGyro-mean()-Z" -0.963202948461538
"9883" 25 "LAYING" "fBodyGyro-mean()-Z" -0.924536860547945
"9884" 3 "LAYING" "fBodyGyro-mean()-Z" -0.962341960806452
"9885" 12 "LAYING" "fBodyGyro-mean()-Z" -0.9456732415
"9886" 10 "LAYING" "fBodyGyro-mean()-Z" -0.969755777241379
"9887" 19 "LAYING" "fBodyGyro-mean()-Z" -0.97393233253012
"9888" 28 "LAYING" "fBodyGyro-mean()-Z" -0.961164844875
"9889" 26 "LAYING" "fBodyGyro-mean()-Z" -0.970171219605263
"9890" 15 "LAYING" "fBodyGyro-mean()-Z" -0.958190099861111
"9891" 13 "LAYING" "fBodyGyro-mean()-Z" -0.969126880322581
"9892" 22 "LAYING" "fBodyGyro-mean()-Z" -0.942570240416667
"9893" 20 "LAYING" "fBodyGyro-mean()-Z" -0.972278603529412
"9894" 29 "LAYING" "fBodyGyro-mean()-Z" -0.976184322608696
"9895" 27 "LAYING" "fBodyGyro-mean()-Z" -0.979202019189189
"9896" 16 "LAYING" "fBodyGyro-mean()-Z" -0.985957788
"9897" 14 "LAYING" "fBodyGyro-mean()-Z" -0.949107162941176
"9898" 23 "LAYING" "fBodyGyro-mean()-Z" -0.984238807777778
"9899" 21 "LAYING" "fBodyGyro-mean()-Z" -0.980811216111111
"9900" 30 "LAYING" "fBodyGyro-mean()-Z" -0.967577361142857
"9901" 1 "WALKING" "fBodyGyro-std()-X" -0.516691938736842
"9902" 10 "WALKING" "fBodyGyro-std()-X" -0.458292932830189
"9903" 8 "WALKING" "fBodyGyro-std()-X" -0.234252005895833
"9904" 17 "WALKING" "fBodyGyro-std()-X" -0.504849290819672
"9905" 15 "WALKING" "fBodyGyro-std()-X" -0.357633378703704
"9906" 4 "WALKING" "fBodyGyro-std()-X" -0.542646759
"9907" 2 "WALKING" "fBodyGyro-std()-X" -0.604053019152542
"9908" 11 "WALKING" "fBodyGyro-std()-X" -0.623150268983051
"9909" 9 "WALKING" "fBodyGyro-std()-X" -0.507404512692308
"9910" 18 "WALKING" "fBodyGyro-std()-X" -0.734901390178571
"9911" 16 "WALKING" "fBodyGyro-std()-X" -0.673741136862745
"9912" 5 "WALKING" "fBodyGyro-std()-X" -0.529392790178571
"9913" 3 "WALKING" "fBodyGyro-std()-X" -0.615121369827586
"9914" 12 "WALKING" "fBodyGyro-std()-X" -0.5931428818
"9915" 21 "WALKING" "fBodyGyro-std()-X" -0.491859244230769
"9916" 19 "WALKING" "fBodyGyro-std()-X" -0.108388809533846
"9917" 28 "WALKING" "fBodyGyro-std()-X" -0.545480217777778
"9918" 6 "WALKING" "fBodyGyro-std()-X" -0.515323854385965
"9919" 26 "WALKING" "fBodyGyro-std()-X" -0.532999609491525
"9920" 13 "WALKING" "fBodyGyro-std()-X" -0.435714710526316
"9921" 22 "WALKING" "fBodyGyro-std()-X" -0.374496318695652
"9922" 20 "WALKING" "fBodyGyro-std()-X" -0.279931528352941
"9923" 29 "WALKING" "fBodyGyro-std()-X" -0.654313559056604
"9924" 7 "WALKING" "fBodyGyro-std()-X" -0.563615256666667
"9925" 27 "WALKING" "fBodyGyro-std()-X" -0.642349125614035
"9926" 14 "WALKING" "fBodyGyro-std()-X" -0.630082075932203
"9927" 23 "WALKING" "fBodyGyro-std()-X" -0.545051691694915
"9928" 30 "WALKING" "fBodyGyro-std()-X" -0.399032346
"9929" 25 "WALKING" "fBodyGyro-std()-X" -0.406678108108108
"9930" 24 "WALKING" "fBodyGyro-std()-X" -0.616915839310345
"9931" 1 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.565892490754717
"9932" 8 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.409955580780488
"9933" 15 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.4372253275
"9934" 2 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.476358845625
"9935" 17 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.5244683916875
"9936" 9 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.361626377102041
"9937" 18 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.60071129637931
"9938" 16 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.509896031372549
"9939" 11 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.517811645740741
"9940" 3 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.484820991355932
"9941" 12 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.5604629635
"9942" 10 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.34130162006383
"9943" 19 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.4775147465
"9944" 28 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.556383410588235
"9945" 6 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.390248128039216
"9946" 4 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.483548693461538
"9947" 13 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.562911002545455
"9948" 22 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.338139776690476
"9949" 20 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.532021733921569
"9950" 29 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.350338205020408
"9951" 7 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.368636961470588
"9952" 5 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.501685580212766
"9953" 14 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.464742933888889
"9954" 23 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.590430783921569
"9955" 21 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.560968048723404
"9956" 30 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.503484236964615
"9957" 27 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.574254281745098
"9958" 25 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.500119831476923
"9959" 26 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.590812298
"9960" 24 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.602945480677966
"9961" 10 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.339514358157895
"9962" 8 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.302735102631579
"9963" 11 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.397722757934783
"9964" 9 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.423558773952381
"9965" 4 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.414919000955556
"9966" 13 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.452190386808511
"9967" 5 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.51494094106383
"9968" 14 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.378882872733333
"9969" 12 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.4223632375
"9970" 1 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.495422486102041
"9971" 30 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.278386596338226
"9972" 28 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.345453346086957
"9973" 6 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.286724914610417
"9974" 15 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.351630000285714
"9975" 24 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.484894683818182
"9976" 2 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.379436674361702
"9977" 22 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.284532358444444
"9978" 29 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.319123137947917
"9979" 7 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.432730974446809
"9980" 16 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.470373498510638
"9981" 25 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.316252107741379
"9982" 3 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.30863033105102
"9983" 23 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.482598325037037
"9984" 21 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.469790144111111
"9985" 19 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" 0.196613286661538
"9986" 17 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.393194731747826
"9987" 26 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.3981998635
"9988" 18 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.513947089545455
"9989" 27 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.390968436431818
"9990" 20 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.253365630644444
"9991" 11 "SITTING" "fBodyGyro-std()-X" -0.989189512641509
"9992" 4 "SITTING" "fBodyGyro-std()-X" -0.973333107
"9993" 13 "SITTING" "fBodyGyro-std()-X" -0.986714694081633
"9994" 5 "SITTING" "fBodyGyro-std()-X" -0.969390369318182
"9995" 14 "SITTING" "fBodyGyro-std()-X" -0.981573087222222
"9996" 12 "SITTING" "fBodyGyro-std()-X" -0.976339901372549
"9997" 10 "SITTING" "fBodyGyro-std()-X" -0.989712360740741
"9998" 8 "SITTING" "fBodyGyro-std()-X" -0.985339301521739
"9999" 28 "SITTING" "fBodyGyro-std()-X" -0.98161514125
"10000" 6 "SITTING" "fBodyGyro-std()-X" -0.963407046545455
"10001" 15 "SITTING" "fBodyGyro-std()-X" -0.988881930508475
"10002" 24 "SITTING" "fBodyGyro-std()-X" -0.988891551764706
"10003" 2 "SITTING" "fBodyGyro-std()-X" -0.986808501521739
"10004" 9 "SITTING" "fBodyGyro-std()-X" -0.9618360162
"10005" 29 "SITTING" "fBodyGyro-std()-X" -0.990727755166667
"10006" 7 "SITTING" "fBodyGyro-std()-X" -0.9427264225
"10007" 16 "SITTING" "fBodyGyro-std()-X" -0.982057861449275
"10008" 25 "SITTING" "fBodyGyro-std()-X" -0.990550003076923
"10009" 3 "SITTING" "fBodyGyro-std()-X" -0.968013062884615
"10010" 1 "SITTING" "fBodyGyro-std()-X" -0.977904227021277
"10011" 30 "SITTING" "fBodyGyro-std()-X" -0.988484803225806
"10012" 19 "SITTING" "fBodyGyro-std()-X" -0.985576048219178
"10013" 17 "SITTING" "fBodyGyro-std()-X" -0.99004126046875
"10014" 26 "SITTING" "fBodyGyro-std()-X" -0.991318436410256
"10015" 18 "SITTING" "fBodyGyro-std()-X" -0.992575399473684
"10016" 27 "SITTING" "fBodyGyro-std()-X" -0.988984618428571
"10017" 22 "SITTING" "fBodyGyro-std()-X" -0.982373346290323
"10018" 20 "SITTING" "fBodyGyro-std()-X" -0.978433538484848
"10019" 23 "SITTING" "fBodyGyro-std()-X" -0.981523241176471
"10020" 21 "SITTING" "fBodyGyro-std()-X" -0.98955931
"10021" 7 "STANDING" "fBodyGyro-std()-X" -0.947891986226415
"10022" 5 "STANDING" "fBodyGyro-std()-X" -0.912780915714286
"10023" 6 "STANDING" "fBodyGyro-std()-X" -0.952817395263158
"10024" 4 "STANDING" "fBodyGyro-std()-X" -0.912464793928571
"10025" 1 "STANDING" "fBodyGyro-std()-X" -0.987497128679245
"10026" 10 "STANDING" "fBodyGyro-std()-X" -0.932273942727273
"10027" 8 "STANDING" "fBodyGyro-std()-X" -0.974200997592593
"10028" 17 "STANDING" "fBodyGyro-std()-X" -0.981791318076923
"10029" 26 "STANDING" "fBodyGyro-std()-X" -0.975321645675676
"10030" 24 "STANDING" "fBodyGyro-std()-X" -0.961885695217391
"10031" 2 "STANDING" "fBodyGyro-std()-X" -0.97498812462963
"10032" 11 "STANDING" "fBodyGyro-std()-X" -0.981009115744681
"10033" 9 "STANDING" "fBodyGyro-std()-X" -0.924738576444444
"10034" 18 "STANDING" "fBodyGyro-std()-X" -0.962272711643836
"10035" 27 "STANDING" "fBodyGyro-std()-X" -0.970221836375
"10036" 25 "STANDING" "fBodyGyro-std()-X" -0.97266417
"10037" 3 "STANDING" "fBodyGyro-std()-X" -0.901985672459016
"10038" 12 "STANDING" "fBodyGyro-std()-X" -0.884385204098361
"10039" 21 "STANDING" "fBodyGyro-std()-X" -0.964530315842697
"10040" 19 "STANDING" "fBodyGyro-std()-X" -0.946607045616438
"10041" 28 "STANDING" "fBodyGyro-std()-X" -0.886706768227848
"10042" 20 "STANDING" "fBodyGyro-std()-X" -0.890525705068493
"10043" 15 "STANDING" "fBodyGyro-std()-X" -0.948275234150943
"10044" 13 "STANDING" "fBodyGyro-std()-X" -0.955818411578947
